id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,acc,auc,balacc,logloss,mae,r2,rmse
openml.org/t/3913,kc2,autosklearn,test,0,binary,0.865801,auc,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:12:03,75.4,68.2,0.2,9,1422087752,,0.773585,0.865801,0.555195,0.494897,,,
openml.org/t/3913,kc2,autosklearn,test,1,binary,0.892857,auc,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:13:08,64.5,57.6,0.1,5,1422087753,,0.301887,0.892857,0.559524,1.53384,,,
openml.org/t/59,iris,autosklearn,test,0,multiclass,-0.00438882,neg_logloss,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:14:14,65.9,59.2,0.0,1,1422087752,,1.0,,1.0,0.00438882,,,
openml.org/t/59,iris,autosklearn,test,1,multiclass,-0.00184407,neg_logloss,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:15:25,71.4,64.5,0.0,1,1422087753,,1.0,,1.0,0.00184407,,,
openml.org/t/2295,cholesterol,autosklearn,test,0,regression,,neg_rmse,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:15:27,1.7,,,,1422087752,NoResultError: name 'AutoSklearnRegressor' is not defined,,,,,,,
openml.org/t/2295,cholesterol,autosklearn,test,1,regression,,neg_rmse,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:15:28,1.7,,,,1422087753,NoResultError: name 'AutoSklearnRegressor' is not defined,,,,,,,
openml.org/t/3913,kc2,autosklearn,test,0,binary,,auc,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:18:54,1.6,,,,2099187778,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/exec.py'…,,,,,,,
openml.org/t/3913,kc2,autosklearn,test,1,binary,,auc,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:18:56,1.6,,,,2099187779,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/exec.py'…,,,,,,,
openml.org/t/59,iris,autosklearn,test,0,multiclass,,neg_logloss,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:18:57,1.6,,,,2099187778,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/exec.py'…,,,,,,,
openml.org/t/59,iris,autosklearn,test,1,multiclass,,neg_logloss,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:18:59,1.6,,,,2099187779,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/exec.py'…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn,test,0,regression,,neg_rmse,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:19:01,1.6,,,,2099187778,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/exec.py'…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn,test,1,regression,,neg_rmse,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:19:02,1.6,,,,2099187779,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/exec.py'…,,,,,,,
openml.org/t/3913,kc2,autosklearn,test,0,binary,0.859307,auc,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:21:02,70.2,63.2,0.1,9,1028704909,,0.773585,0.859307,0.555195,0.494272,,,
openml.org/t/3913,kc2,autosklearn,test,1,binary,0.869048,auc,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:22:20,78.1,71.2,0.0,5,1028704910,,0.849057,0.869048,0.703463,0.383291,,,
openml.org/t/59,iris,autosklearn,test,0,multiclass,-0.0724289,neg_logloss,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:23:29,68.4,61.4,0.2,4,1028704909,,0.933333,,0.933333,0.0724289,,,
openml.org/t/59,iris,autosklearn,test,1,multiclass,-0.0349817,neg_logloss,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:24:38,68.9,62.1,0.0,1,1028704910,,1.0,,1.0,0.0349817,,,
openml.org/t/2295,cholesterol,autosklearn,test,0,regression,-44.2561,neg_rmse,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:25:42,63.9,57.1,0.0,2,1028704909,,,,,,33.7783,-0.0110004,44.2561
openml.org/t/2295,cholesterol,autosklearn,test,1,regression,-55.1575,neg_rmse,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:26:58,76.7,69.9,0.0,2,1028704910,,,,,,45.0057,-0.0549941,55.1575
openml.org/t/9910,bioresponse,autosklearn_hyperboost,test,0,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:45:49,6.2,,,,753101711,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/9910,bioresponse,autosklearn_hyperboost,test,1,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:45:50,0.5,,,,753101712,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/125920,dresses-sales,autosklearn_hyperboost,test,0,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:45:51,0.2,,,,753101711,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/125920,dresses-sales,autosklearn_hyperboost,test,1,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:45:51,0.2,,,,753101712,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2079,eucalyptus,autosklearn_hyperboost,test,0,multiclass,,neg_logloss,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:45:52,0.2,,,,753101711,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2079,eucalyptus,autosklearn_hyperboost,test,1,multiclass,,neg_logloss,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:45:52,0.1,,,,753101712,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/167125,internet-advertisements,autosklearn_hyperboost,test,0,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:46:16,22.1,,,,753101711,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/167125,internet-advertisements,autosklearn_hyperboost,test,1,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:46:20,3.7,,,,753101712,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/9950,micro-mass,autosklearn_hyperboost,test,0,multiclass,,neg_logloss,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:46:23,1.3,,,,753101711,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/9950,micro-mass,autosklearn_hyperboost,test,1,multiclass,,neg_logloss,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:46:23,0.3,,,,753101712,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3917,kc1,autosklearn_hyperboost,test,0,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:46:24,0.2,,,,753101711,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3917,kc1,autosklearn_hyperboost,test,1,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:46:25,0.1,,,,753101712,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/168868,APSFailure,autosklearn_hyperboost,test,0,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:47:02,13.1,,,,753101711,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/168868,APSFailure,autosklearn_hyperboost,test,1,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:47:03,0.5,,,,753101712,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/168877,diabetes130US,autosklearn_hyperboost,test,0,multiclass,,neg_logloss,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:49:11,17.7,,,,753101711,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/168877,diabetes130US,autosklearn_hyperboost,test,1,multiclass,,neg_logloss,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:49:12,0.3,,,,753101712,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/211985,census-income,autosklearn_hyperboost,test,0,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:50:53,58.9,,,,753101711,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/211985,census-income,autosklearn_hyperboost,test,1,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T17:50:54,0.6,,,,753101712,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/9910,bioresponse,autosklearn_hyperboost,test,0,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:41:56,0.6,,,,1958450664,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/9910,bioresponse,autosklearn_hyperboost,test,1,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:41:56,0.5,,,,1958450665,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/125920,dresses-sales,autosklearn_hyperboost,test,0,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:41:56,0.1,,,,1958450664,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/125920,dresses-sales,autosklearn_hyperboost,test,1,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:41:57,0.1,,,,1958450665,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2079,eucalyptus,autosklearn_hyperboost,test,0,multiclass,,neg_logloss,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:41:57,0.1,,,,1958450664,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2079,eucalyptus,autosklearn_hyperboost,test,1,multiclass,,neg_logloss,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:41:57,0.1,,,,1958450665,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/167125,internet-advertisements,autosklearn_hyperboost,test,0,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:42:01,3.8,,,,1958450664,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/167125,internet-advertisements,autosklearn_hyperboost,test,1,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:42:04,3.7,,,,1958450665,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/9950,micro-mass,autosklearn_hyperboost,test,0,multiclass,,neg_logloss,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:42:05,0.3,,,,1958450664,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/9950,micro-mass,autosklearn_hyperboost,test,1,multiclass,,neg_logloss,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:42:05,0.3,,,,1958450665,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3917,kc1,autosklearn_hyperboost,test,0,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:42:05,0.1,,,,1958450664,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3917,kc1,autosklearn_hyperboost,test,1,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:42:05,0.1,,,,1958450665,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/168868,APSFailure,autosklearn_hyperboost,test,0,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:42:06,0.5,,,,1958450664,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/168868,APSFailure,autosklearn_hyperboost,test,1,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:42:06,0.5,,,,1958450665,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,0,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:42:14,0.2,,,,492523774,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,1,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:42:14,0.1,,,,492523775,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,0,multiclass,,neg_logloss,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:42:14,0.1,,,,492523774,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/59,iris,autosklearn_hyperboost,test,1,multiclass,,neg_logloss,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:42:14,0.1,,,,492523775,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,0,regression,,neg_rmse,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:42:14,0.1,,,,492523774,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/2295,cholesterol,autosklearn_hyperboost,test,1,regression,,neg_rmse,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:42:14,0.1,,,,492523775,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn,test,0,binary,,auc,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:43:42,44.2,,,,2023571682,NoResultError: ,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,0,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T18:52:38,22.9,,,,585440803,NoResultError: ,,,,,,,
openml.org/t/9910,bioresponse,autosklearn_hyperboost,test,0,binary,0.873347,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T19:03:56,612.8,601.2,1.6,12,47395866,,0.771277,0.873347,0.754104,0.575552,,,
openml.org/t/9910,bioresponse,autosklearn_hyperboost,test,1,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T19:09:31,335.0,,,,47395867,NoResultError: ,,,,,,,
openml.org/t/3913,kc2,autosklearn,test,0,binary,0.837662,auc,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T19:12:20,70.6,63.6,0.1,5,208900158,,0.754717,0.837662,0.57684,0.535796,,,
openml.org/t/3913,kc2,autosklearn,test,1,binary,0.886364,auc,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T19:13:26,65.7,58.9,0.0,5,208900159,,0.830189,0.886364,0.725108,0.453994,,,
openml.org/t/59,iris,autosklearn,test,0,multiclass,,neg_logloss,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T19:13:54,28.3,,,,208900158,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/exec.py'…,,,,,,,
openml.org/t/3913,kc2,autosklearn,test,0,binary,,auc,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T19:15:47,10.3,,,,1090965728,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/exec.py'…,,,,,,,
openml.org/t/3913,kc2,autosklearn,test,0,binary,,auc,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T19:18:44,42.7,,,,1851293210,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn/exec.py'…,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,0,binary,0.863636,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T19:21:12,65.6,57.7,0.2,9,1743247437,,0.792453,0.863636,0.600649,0.474544,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,1,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T19:22:09,56.9,,,,1743247438,CalledProcessError: Command '/home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklearn_hyperboost/venv/bin/python -W ignore /home/thomas/PycharmProjects/automlbenchmark/frameworks/autosklea…,,,,,,,
openml.org/t/3913,kc2,autosklearn,test,0,binary,,auc,local,0.14.2,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T19:26:57,52.9,,,,1294899801,NoResultError: ,,,,,,,
openml.org/t/3913,kc2,autosklearn_hyperboost,test,0,binary,,auc,local,0.14.3,,"dev [https://github.com/tdhooghe/automlbenchmark.git, master, 15b5554]",2022-01-03T19:32:39,40.1,,,,646582342,NoResultError: ,,,,,,,
